source,target,shared_seasons,weighted_core,source_name,target_name,source_community,target_community
bartoda02,duchsju01,3,0.21863937754937018,Daric Barton,Justin Duchscherer,2,2
darliro01,honeyri01,4,0.21757400393387194,Ron Darling,Rick Honeycutt,1,1
bluevi01,odombl01,7,0.21517703884076483,Vida Blue,Blue Moon Odom,3,3
balfogr01,lowrije01,1,0.21408839779005526,Grant Balfour,Jed Lowrie,5,4
hendrli01,vogtst01,2,0.21407624633431083,Liam Hendriks,Stephen Vogt,4,5
hendrli01,reddijo01,1,0.21407624633431083,Liam Hendriks,Josh Reddick,4,5
norride01,pennicl01,1,0.21397379912663755,Derek Norris,Cliff Pennington,5,5
mccarbr01,norride01,1,0.21397379912663755,Brandon McCarthy,Derek Norris,5,5
milonto01,vogtst01,2,0.21375802060279903,Tommy Milone,Stephen Vogt,5,5
milonto01,sogarer01,3,0.21268329963220658,Tommy Milone,Eric Sogard,5,5
blankla02,stewada01,5,0.21220345327780638,Lance Blankenship,Dave Stewart,1,1
corsiji01,ontivst02,2,0.21206581352833637,Jim Corsi,Steve Ontiveros,1,1
honeyri01,ontivst02,3,0.21206581352833637,Rick Honeycutt,Steve Ontiveros,1,1
bluevi01,grantmu01,2,0.21117599908393447,Vida Blue,Mudcat Grant,3,3
bassich01,kazmisc01,1,0.21111111111111108,Chris Bassitt,Scott Kazmir,4,5
bassich01,vogtst01,2,0.21111111111111108,Chris Bassitt,Stephen Vogt,4,5
bassich01,sogarer01,1,0.21111111111111108,Chris Bassitt,Eric Sogard,4,5
bassich01,grayso01,2,0.21111111111111108,Chris Bassitt,Sonny Gray,4,5
bassich01,reddijo01,2,0.21111111111111108,Chris Bassitt,Josh Reddick,4,5
heredgi01,taylobi04,2,0.2107347989700931,Gil Heredia,Billy Taylor,2,1
rogerke01,taylobi04,2,0.2107347989700931,Kenny Rogers,Billy Taylor,2,1
isrinja01,lidleco01,1,0.20983606557377046,Jason Isringhausen,Cory Lidle,2,2
corsiji01,phillto02,2,0.20955882352941174,Jim Corsi,Tony Phillips,1,1
byrneer01,saarlki01,2,0.20851935500814117,Eric Byrnes,Kirk Saarloos,2,2
griffal01,heathmi02,1,0.20638297872340425,Alfredo Griffin,Mike Heath,1,1
corsiji01,taylobi04,1,0.20496894409937888,Jim Corsi,Billy Taylor,1,1
baineha01,bordimi01,3,0.2040189936783089,Harold Baines,Mike Bordick,1,1
hendeda01,youngcu01,5,0.2028278986973056,Dave Henderson,Curt Young,1,1
burnsto02,youngcu01,4,0.2028278986973056,Todd Burns,Curt Young,1,1
blevije01,sogarer01,4,0.20209882602217982,Jerry Blevins,Eric Sogard,5,5
graveke01,sogarer01,1,0.20185185185185187,Kendall Graveman,Eric Sogard,4,5
graveke01,kazmisc01,1,0.20185185185185187,Kendall Graveman,Scott Kazmir,4,5
canhama01,graveke01,4,0.20185185185185187,Mark Canha,Kendall Graveman,4,4
bassich01,graveke01,3,0.20185185185185187,Chris Bassitt,Kendall Graveman,4,4
dyeje01,ellisma01,2,0.2011251758087201,Jermaine Dye,Mark Ellis,2,2
lidleco01,tamje01,2,0.2010928961748634,Cory Lidle,Jeff Tam,2,2
heathmi02,norrimi01,5,0.20095520421607377,Mike Heath,Mike Norris,1,1
anderbr04,griffaj01,2,0.20087336244541484,Brett Anderson,A. J. Griffin,2,5
anderbr04,mossbr01,2,0.20087336244541484,Brett Anderson,Brandon Moss,2,5
anderbr04,milonto01,2,0.20087336244541484,Brett Anderson,Tommy Milone,2,5
anderbr04,colonba01,2,0.20087336244541484,Brett Anderson,Bartolo Colon,2,5
anderbr04,cookry01,2,0.20087336244541484,Brett Anderson,Ryan Cook,2,5
anderbr04,cespeyo01,2,0.20087336244541484,Brett Anderson,Yoenis Cespedes,2,5
anderbr04,norride01,2,0.20087336244541484,Brett Anderson,Derek Norris,2,5
anderbr04,donaljo02,3,0.20087336244541484,Brett Anderson,Josh Donaldson,2,5
anderbr04,reddijo01,2,0.20087336244541484,Brett Anderson,Josh Reddick,2,5
anderbr04,parkeja02,2,0.20087336244541484,Brett Anderson,Jarrod Parker,2,5
anderbr04,piscost01,2,0.20056390287204098,Brett Anderson,Stephen Piscotty,2,4
blankla02,brosisc01,3,0.20045077348632312,Lance Blankenship,Scott Brosius,1,1
brosisc01,wittbo01,3,0.20045077348632312,Scott Brosius,Bobby Witt,1,1
bochtbr01,stewada01,1,0.19999999999999998,Bruce Bochte,Dave Stewart,1,1
dyeje01,tamje01,2,0.1989071038251366,Jermaine Dye,Jeff Tam,2,2
dyeje01,menecfr01,4,0.1989071038251366,Jermaine Dye,Frank Menechino,2,2
dyeje01,isrinja01,1,0.1989071038251366,Jermaine Dye,Jason Isringhausen,2,2
dyeje01,giambja01,1,0.1989071038251366,Jermaine Dye,Jason Giambi,2,2
honeyri01,wittbo01,2,0.19823788546255508,Rick Honeycutt,Bobby Witt,1,1
honeyri01,neeltr01,2,0.19823788546255508,Rick Honeycutt,Troy Neel,1,1
hernara02,jonesdo01,2,0.1978461591863654,Ramon Hernandez,Doug Jones,2,2
heredgi01,hernara02,3,0.1978461591863654,Gil Heredia,Ramon Hernandez,2,2
grievbe01,hernara02,2,0.1978461591863654,Ben Grieve,Ramon Hernandez,2,2
hernara02,velarra01,3,0.1978461591863654,Ramon Hernandez,Randy Velarde,2,2
byrneer01,scutama01,2,0.19766944542405435,Eric Byrnes,Marco Scutaro,2,2
balfogr01,grayso01,1,0.19751381215469613,Grant Balfour,Sonny Gray,5,5
balfogr01,oteroda01,1,0.19751381215469613,Grant Balfour,Dan Otero,5,5
colonba01,grayso01,1,0.19751381215469613,Bartolo Colon,Sonny Gray,5,5
grayso01,griffaj01,1,0.19751381215469613,Sonny Gray,A. J. Griffin,5,5
grayso01,parkeja02,1,0.19751381215469613,Sonny Gray,Jarrod Parker,5,5
griffaj01,oteroda01,1,0.19751381215469613,A. J. Griffin,Dan Otero,5,5
oteroda01,parkeja02,1,0.19751381215469613,Dan Otero,Jarrod Parker,5,5
colonba01,oteroda01,1,0.19751381215469613,Bartolo Colon,Dan Otero,5,5
armasto01,lopesda01,1,0.19730941704035873,Tony Armas,Davey Lopes,1,1
armasto01,heaveda01,3,0.19679837966590494,Tony Armas,Dave Heaverlo,1,1
hannaja01,scutama01,1,0.19665271966527195,Jack Hannahan,Marco Scutaro,2,2
hannaja01,swishni01,1,0.19665271966527195,Jack Hannahan,Nick Swisher,2,2
hannaja01,harenda01,1,0.19665271966527195,Jack Hannahan,Dan Haren,2,2
hannaja01,johnsda06,2,0.19665271966527195,Jack Hannahan,Dan Johnson,2,2
hannaja01,kendaja01,1,0.19665271966527195,Jack Hannahan,Jason Kendall,2,2
blantjo01,hannaja01,2,0.19665271966527195,Joe Blanton,Jack Hannahan,2,2
burrira01,lopesda01,1,0.19568822553897178,Ray Burris,Davey Lopes,1,1
essiaji01,lopesda01,1,0.19568822553897178,Jim Essian,Davey Lopes,1,1
honeyri01,nelsoge01,6,0.1954775114804044,Rick Honeycutt,Gene Nelson,1,1
brosisc01,eckerde01,5,0.19384284397090462,Scott Brosius,Dennis Eckersley,1,1
grosswa01,hamilda01,2,0.19306930693069307,Wayne Gross,Dave Hamilton,1,3
grosswa01,johnsjo04,2,0.19306930693069307,Wayne Gross,John Henry Johnson,1,1
honeyri01,weisswa01,6,0.19197740294990734,Rick Honeycutt,Walt Weiss,1,1
foulkke01,hattesc01,1,0.1919463087248322,Keith Foulke,Scott Hatteberg,2,2
javiest01,mooremi01,2,0.19117647058823528,Stan Javier,Mike Moore,1,1
nashji01,seguidi01,1,0.19062027231467474,Jim Nash,Diego Segui,3,3
griffaj01,sogarer01,2,0.19060773480662982,A. J. Griffin,Eric Sogard,5,5
colonba01,sogarer01,2,0.19060773480662982,Bartolo Colon,Eric Sogard,5,5
parkeja02,sogarer01,2,0.19060773480662982,Jarrod Parker,Eric Sogard,5,5
grievbe01,jahajo01,2,0.1902356902356902,Ben Grieve,John Jaha,2,2
grievbe01,phillto02,1,0.1902356902356902,Ben Grieve,Tony Phillips,2,1
doolise01,kazmisc01,2,0.19019639235777563,Sean Doolittle,Scott Kazmir,5,5
cahiltr01,petityu01,1,0.18977119784656796,Trevor Cahill,Yusmeiro Petit,2,4
cahiltr01,pindech01,1,0.18977119784656796,Trevor Cahill,Chad Pinder,2,4
cahiltr01,laurera01,1,0.18977119784656796,Trevor Cahill,Ramon Laureano,2,4
cahiltr01,lowrije01,1,0.18977119784656796,Trevor Cahill,Jed Lowrie,2,4
cahiltr01,semiema01,1,0.18977119784656796,Trevor Cahill,Marcus Semien,2,4
cahiltr01,piscost01,1,0.18977119784656796,Trevor Cahill,Stephen Piscotty,2,4
cahiltr01,treinbl01,1,0.18977119784656796,Trevor Cahill,Blake Treinen,2,4
cahiltr01,manaese01,1,0.18977119784656796,Trevor Cahill,Sean Manaea,2,4
cahiltr01,canhama01,1,0.18977119784656796,Trevor Cahill,Mark Canha,2,4
cahiltr01,chapmma01,1,0.18977119784656796,Trevor Cahill,Matt Chapman,2,4
cahiltr01,olsonma02,1,0.18977119784656796,Trevor Cahill,Matt Olson,2,4
cahiltr01,daviskh01,1,0.18977119784656796,Trevor Cahill,Khris Davis,2,4
essiaji01,hamilda01,2,0.18811881188118812,Jim Essian,Dave Hamilton,1,3
griffal01,langfri01,2,0.18723404255319148,Alfredo Griffin,Rick Langford,1,1
hilldo01,langfri01,4,0.18723404255319148,Donnie Hill,Rick Langford,1,1
bochtbr01,langfri01,3,0.18723404255319148,Bruce Bochte,Rick Langford,1,1
langfri01,ontivst02,2,0.18723404255319148,Rick Langford,Steve Ontiveros,1,1
stewada01,wilsowi02,2,0.18604651162790697,Dave Stewart,Willie Wilson,1,1
bordimi01,stewada01,4,0.18604651162790697,Mike Bordick,Dave Stewart,1,1
darliro01,stewada01,3,0.18604651162790697,Ron Darling,Dave Stewart,1,1
brosisc01,welchbo01,4,0.1828296281118738,Scott Brosius,Bob Welch,1,1
gallemi01,wilsowi02,1,0.18081180811808117,Mike Gallego,Willie Wilson,1,1
hendeda01,wilsowi02,2,0.18081180811808117,Dave Henderson,Willie Wilson,1,1
hunteca01,washicl01,1,0.18075801749271136,Catfish Hunter,Claudell Washington,3,3
bradfch01,harderi01,2,0.17965945362088426,Chad Bradford,Rich Harden,2,2
gaudich01,saarlki01,2,0.17954545454545454,Chad Gaudin,Kirk Saarloos,2,2
saarlki01,thomafr04,2,0.17954545454545454,Kirk Saarloos,Frank Thomas,2,2
langfri01,lopesda01,3,0.17937219730941703,Rick Langford,Davey Lopes,1,1
doolise01,pennicl01,1,0.17903930131004364,Sean Doolittle,Cliff Pennington,5,5
doolise01,mccarbr01,1,0.17903930131004364,Sean Doolittle,Brandon McCarthy,5,5
anderbr04,doolise01,2,0.17903930131004364,Brett Anderson,Sean Doolittle,2,5
brownse01,searsjp01,3,0.17680680207841287,Seth Brown,JP Sears,4,4
phillto02,weisswa01,3,0.17661992263056092,Tony Phillips,Walt Weiss,1,1
bradeda01,duchsju01,3,0.17656016962857812,Dallas Braden,Justin Duchscherer,2,2
blevije01,duchsju01,3,0.17656016962857812,Jerry Blevins,Justin Duchscherer,5,2
crispco01,kazmisc01,2,0.17579250720461093,Coco Crisp,Scott Kazmir,5,5
fingero01,grantmu01,2,0.17540364136035724,Rollie Fingers,Mudcat Grant,3,3
honeyri01,youngcu01,6,0.17426625195642975,Rick Honeycutt,Curt Young,1,1
blevije01,harderi01,3,0.173980911604674,Jerry Blevins,Rich Harden,5,2
laceybo01,norrimi01,4,0.17263726372637264,Bob Lacey,Mike Norris,1,1
bluevi01,norrimi01,3,0.17201496935407828,Vida Blue,Mike Norris,3,1
isrinja01,rogerke01,1,0.1717171717171717,Jason Isringhausen,Kenny Rogers,2,2
isrinja01,jahajo01,3,0.1717171717171717,Jason Isringhausen,John Jaha,2,2
isrinja01,phillto02,1,0.1717171717171717,Jason Isringhausen,Tony Phillips,2,1
isrinja01,stairma01,2,0.1717171717171717,Jason Isringhausen,Matt Stairs,2,2
hendrli01,piscost01,3,0.1713298110381808,Liam Hendriks,Stephen Piscotty,4,4
montafr01,piscost01,5,0.17095421242789563,Frankie Montas,Stephen Piscotty,4,4
hamilda01,lindbpa01,3,0.1705539358600583,Dave Hamilton,Paul Lindblad,3,3
hamilda01,washicl01,2,0.1705539358600583,Dave Hamilton,Claudell Washington,3,3
hamilda01,northbi01,3,0.1705539358600583,Dave Hamilton,Bill North,3,3
epstemi01,hamilda01,1,0.1702127659574468,Mike Epstein,Dave Hamilton,3,3
duncada01,hamilda01,1,0.1702127659574468,Dave Duncan,Dave Hamilton,3,3
hamilda01,odombl01,4,0.1702127659574468,Dave Hamilton,Blue Moon Odom,3,3
blevije01,hannaja01,3,0.16923159707275076,Jerry Blevins,Jack Hannahan,5,2
greendi01,washicl01,1,0.16909620991253643,Dick Green,Claudell Washington,3,3
heathmi02,keougma02,5,0.1675718958702467,Mike Heath,Matt Keough,1,1
bailean01,blevije01,3,0.16613572658905257,Andrew Bailey,Jerry Blevins,2,5
blevije01,cahiltr01,3,0.16613572658905257,Jerry Blevins,Trevor Cahill,5,2
epstemi01,mondari01,1,0.16549295774647887,Mike Epstein,Rick Monday,3,3
grosswa01,lansfca01,2,0.16521739130434784,Wayne Gross,Carney Lansford,1,1
jonesdo01,zitoba01,1,0.16494845360824742,Doug Jones,Barry Zito,2,2
jonesdo01,tamje01,1,0.16494845360824742,Doug Jones,Jeff Tam,2,2
jonesdo01,longte01,1,0.16494845360824742,Doug Jones,Terrence Long,2,2
eckerde01,neeltr01,3,0.16438547962981934,Dennis Eckersley,Troy Neel,1,1
armasto01,johnsjo04,2,0.16381487142002787,Tony Armas,John Henry Johnson,1,1
davisst02,javiest01,3,0.16329951856946356,Storm Davis,Stan Javier,1,1
armasto01,colemjo05,2,0.16298978891177707,Tony Armas,Joe Coleman,1,1
langfri01,northbi01,2,0.160741577513456,Rick Langford,Bill North,1,3
keougma02,northbi01,2,0.160741577513456,Matt Keough,Bill North,1,3
laceybo01,northbi01,2,0.160741577513456,Bob Lacey,Bill North,1,3
northbi01,pagemi02,2,0.160741577513456,Bill North,Mitchell Page,3,1
colemjo05,northbi01,2,0.160741577513456,Joe Coleman,Bill North,1,3
davisra01,streehu01,1,0.15841584158415842,Rajai Davis,Huston Street,2,2
streehu01,zieglbr01,1,0.15841584158415842,Huston Street,Brad Ziegler,2,2
streehu01,sweenry01,1,0.15841584158415842,Huston Street,Ryan Sweeney,2,2
balfogr01,bartoda02,3,0.1581796820101725,Grant Balfour,Daric Barton,5,2
balfogr01,zieglbr01,1,0.15765765765765766,Grant Balfour,Brad Ziegler,5,2
mccarbr01,zieglbr01,1,0.15765765765765766,Brandon McCarthy,Brad Ziegler,5,2
brownse01,langesh01,3,0.15762871988663202,Seth Brown,Shea Langeliers,4,4
gallemi01,langfri01,2,0.1574468085106383,Mike Gallego,Rick Langford,1,1
gallemi01,heathmi02,1,0.1574468085106383,Mike Gallego,Mike Heath,1,1
henderi01,mohlemi01,4,0.15702812619147707,Rickey Henderson,Mike Mohler,1,1
corsiji01,wilsowi02,1,0.1565891472868217,Jim Corsi,Willie Wilson,1,1
corsiji01,darliro01,2,0.1565891472868217,Jim Corsi,Ron Darling,1,1
blankla02,corsiji01,3,0.1565891472868217,Lance Blankenship,Jim Corsi,1,1
kempto01,petityu01,2,0.1557669720460418,Tony Kemp,Yusmeiro Petit,4,4
gatesbr01,giambja01,2,0.1553930530164534,Brent Gates,Jason Giambi,1,2
giambja01,ontivst02,1,0.1553930530164534,Jason Giambi,Steve Ontiveros,2,1
bordimi01,giambja01,2,0.1553930530164534,Mike Bordick,Jason Giambi,1,2
giambja01,honeyri01,1,0.1553930530164534,Jason Giambi,Rick Honeycutt,2,1
giambja01,javiest01,1,0.1553930530164534,Jason Giambi,Stan Javier,2,1
lindbpa01,nashji01,2,0.15472989089768435,Paul Lindblad,Jim Nash,3,3
neeltr01,welchbo01,3,0.15337226377078853,Troy Neel,Bob Welch,1,1
norrimi01,pagemi02,7,0.15218271827182717,Mike Norris,Mitchell Page,1,1
eckerde01,gatesbr01,3,0.15198237885462554,Dennis Eckersley,Brent Gates,1,1
bradfch01,longte01,3,0.151483710313343,Chad Bradford,Terrence Long,2,2
duncada01,lindbpa01,4,0.15076688437081043,Dave Duncan,Paul Lindblad,3,3
armasto01,davismi02,3,0.14947683109118085,Tony Armas,Mike Davis,1,1
blantjo01,byrneer01,2,0.14884485229566377,Joe Blanton,Eric Byrnes,2,2
lopesda01,youngcu01,2,0.14759535655058043,Davey Lopes,Curt Young,1,1
burrira01,youngcu01,1,0.14759535655058043,Ray Burris,Curt Young,1,1
heathmi02,youngcu01,3,0.14759535655058043,Mike Heath,Curt Young,1,1
essiaji01,youngcu01,1,0.14759535655058043,Jim Essian,Curt Young,1,1
cookry01,vogtst01,3,0.1474755998535195,Ryan Cook,Stephen Vogt,5,5
foulkke01,harderi01,2,0.14740514319888365,Keith Foulke,Rich Harden,2,2
irvinco01,petityu01,1,0.14646464646464646,Cole Irvin,Yusmeiro Petit,4,4
sogarer01,suzukku01,4,0.14625292487241132,Eric Sogard,Kurt Suzuki,5,2
davisra01,gaudich01,2,0.14603960396039603,Rajai Davis,Chad Gaudin,2,2
gaudich01,sweenry01,2,0.14603960396039603,Chad Gaudin,Ryan Sweeney,2,2
gaudich01,zieglbr01,2,0.14603960396039603,Chad Gaudin,Brad Ziegler,2,2
darliro01,hendeda01,3,0.14575645756457564,Ron Darling,Dave Henderson,1,1
darliro01,gallemi01,2,0.14575645756457564,Ron Darling,Mike Gallego,1,1
byrneer01,swishni01,2,0.14522821576763484,Eric Byrnes,Nick Swisher,2,2
byrneer01,streehu01,1,0.14522821576763484,Eric Byrnes,Huston Street,2,2
byrneer01,johnsda06,1,0.14522821576763484,Eric Byrnes,Dan Johnson,2,2
byrneer01,paytoja01,1,0.14522821576763484,Eric Byrnes,Jay Payton,2,2
byrneer01,kendaja01,1,0.14522821576763484,Eric Byrnes,Jason Kendall,2,2
byrneer01,harenda01,1,0.14522821576763484,Eric Byrnes,Dan Haren,2,2
grantmu01,lindbpa01,2,0.14471544715447154,Mudcat Grant,Paul Lindblad,3,3
kazmisc01,lowrije01,1,0.1440922190201729,Scott Kazmir,Jed Lowrie,5,4
gatesbr01,welchbo01,2,0.14096916299559473,Brent Gates,Bob Welch,1,1
essiaji01,northbi01,1,0.1409395973154362,Jim Essian,Bill North,1,3
johnsjo04,northbi01,1,0.1409395973154362,John Henry Johnson,Bill North,1,3
heaveda01,northbi01,1,0.1409395973154362,Dave Heaverlo,Bill North,1,3
northbi01,reverda01,1,0.1409395973154362,Bill North,Dave Revering,3,1
lansfca01,norrimi01,2,0.13896130405622137,Carney Lansford,Mike Norris,1,1
baineha01,lansfca01,3,0.13775053421303013,Harold Baines,Carney Lansford,1,1
baineha01,welchbo01,3,0.13775053421303013,Harold Baines,Bob Welch,1,1
baineha01,stewada01,3,0.13775053421303013,Harold Baines,Dave Stewart,1,1
norrimi01,northbi01,4,0.13736150400754363,Mike Norris,Bill North,1,3
chaveer01,suzukku01,4,0.13698786196611293,Eric Chavez,Kurt Suzuki,2,2
davisst02,phillto02,3,0.13376450676982593,Storm Davis,Tony Phillips,1,1
bartoda02,reddijo01,3,0.13340490723539772,Daric Barton,Josh Reddick,2,5
bartoda02,mossbr01,3,0.13340490723539772,Daric Barton,Brandon Moss,2,5
bartoda02,norride01,3,0.13340490723539772,Daric Barton,Derek Norris,2,5
bartoda02,cookry01,3,0.13340490723539772,Daric Barton,Ryan Cook,2,5
bartoda02,parkeja02,2,0.13340490723539772,Daric Barton,Jarrod Parker,2,5
bartoda02,doolise01,3,0.13340490723539772,Daric Barton,Sean Doolittle,2,5
bartoda02,colonba01,2,0.13340490723539772,Daric Barton,Bartolo Colon,2,5
bartoda02,donaljo02,4,0.13340490723539772,Daric Barton,Josh Donaldson,2,5
bartoda02,milonto01,3,0.13340490723539772,Daric Barton,Tommy Milone,2,5
bartoda02,cespeyo01,3,0.13340490723539772,Daric Barton,Yoenis Cespedes,2,5
bartoda02,griffaj01,2,0.13340490723539772,Daric Barton,A. J. Griffin,2,5
grantmu01,odombl01,2,0.1317073170731707,Mudcat Grant,Blue Moon Odom,3,3
bordimi01,mohlemi01,4,0.1316270566727605,Mike Bordick,Mike Mohler,1,1
gatesbr01,mohlemi01,4,0.1316270566727605,Brent Gates,Mike Mohler,1,1
honeyri01,mohlemi01,2,0.1316270566727605,Rick Honeycutt,Mike Mohler,1,1
javiest01,mohlemi01,2,0.1316270566727605,Stan Javier,Mike Mohler,1,1
mohlemi01,ontivst02,2,0.1316270566727605,Mike Mohler,Steve Ontiveros,1,1
blevije01,crosbbo01,3,0.1311881188118812,Jerry Blevins,Bobby Crosby,5,2
bradeda01,streehu01,2,0.1311881188118812,Dallas Braden,Huston Street,2,2
bradeda01,gaudich01,3,0.1311881188118812,Dallas Braden,Chad Gaudin,2,2
blevije01,streehu01,2,0.1311881188118812,Jerry Blevins,Huston Street,5,2
blevije01,gaudich01,3,0.1311881188118812,Jerry Blevins,Chad Gaudin,5,2
bradeda01,crosbbo01,3,0.1311881188118812,Dallas Braden,Bobby Crosby,2,2
bailean01,balfogr01,1,0.13063063063063063,Andrew Bailey,Grant Balfour,2,5
bailean01,mccarbr01,1,0.13063063063063063,Andrew Bailey,Brandon McCarthy,2,5
muldema01,saenzol01,3,0.1304989711163833,Mark Mulder,Olmedo Saenz,2,2
langfri01,lansfca01,4,0.12978723404255318,Rick Langford,Carney Lansford,1,1
davismi02,essiaji01,2,0.12935323383084577,Mike Davis,Jim Essian,1,1
burrira01,davismi02,1,0.12935323383084577,Ray Burris,Mike Davis,1,1
fiersmi01,lowrije01,2,0.12920592193808883,Mike Fiers,Jed Lowrie,4,4
fiersmi01,treinbl01,2,0.12920592193808883,Mike Fiers,Blake Treinen,4,4
daviskh01,fiersmi01,4,0.12920592193808883,Khris Davis,Mike Fiers,4,4
cahiltr01,fiersmi01,1,0.12920592193808883,Trevor Cahill,Mike Fiers,2,4
crosbbo01,thomafr04,2,0.12916291629162915,Bobby Crosby,Frank Thomas,2,2
blevije01,oteroda01,1,0.12845303867403313,Jerry Blevins,Dan Otero,5,5
blevije01,grayso01,1,0.12845303867403313,Jerry Blevins,Sonny Gray,5,5
blevije01,lowrije01,1,0.12845303867403313,Jerry Blevins,Jed Lowrie,5,4
blevije01,gonzagi01,4,0.128092248328183,Jerry Blevins,Gio Gonzalez,5,2
corsiji01,nelsoge01,3,0.12635023060118133,Jim Corsi,Gene Nelson,1,1
henderi01,pagemi02,5,0.12612787063459707,Rickey Henderson,Mitchell Page,1,1
murphdw01,pagemi02,6,0.12612787063459707,Dwayne Murphy,Mitchell Page,1,1
kazmisc01,milonto01,1,0.1253602305475504,Scott Kazmir,Tommy Milone,5,5
griffal01,javiest01,2,0.125,Alfredo Griffin,Stan Javier,1,1
hilldo01,javiest01,1,0.125,Donnie Hill,Stan Javier,1,1
javiest01,murphdw01,2,0.125,Stan Javier,Dwayne Murphy,1,1
davismi02,javiest01,2,0.125,Mike Davis,Stan Javier,1,1
bochtbr01,javiest01,1,0.125,Bruce Bochte,Stan Javier,1,1
chapmma01,doolise01,1,0.12352941176470589,Matt Chapman,Sean Doolittle,4,5
doolise01,treinbl01,1,0.12352941176470589,Sean Doolittle,Blake Treinen,5,4
doolise01,olsonma02,2,0.12352941176470589,Sean Doolittle,Matt Olson,5,4
doolise01,pindech01,2,0.12352941176470589,Sean Doolittle,Chad Pinder,5,4
blackpa01,doolise01,1,0.12352941176470589,Paul Blackburn,Sean Doolittle,4,5
cahiltr01,hannaja01,1,0.11956521739130434,Trevor Cahill,Jack Hannahan,2,2
anderbr04,hannaja01,1,0.11956521739130434,Brett Anderson,Jack Hannahan,2,2
bailean01,hannaja01,1,0.11956521739130434,Andrew Bailey,Jack Hannahan,2,2
brownse01,pindech01,4,0.11927100183327942,Seth Brown,Chad Pinder,4,4
bartoda02,sogarer01,5,0.11916368093233863,Daric Barton,Eric Sogard,2,5
davismi02,norrimi01,4,0.11884057971014492,Mike Davis,Mike Norris,1,1
lopesda01,norrimi01,2,0.11884057971014492,Davey Lopes,Mike Norris,1,1
norrimi01,phillto02,2,0.11884057971014492,Mike Norris,Tony Phillips,1,1
laceybo01,murphdw01,3,0.11818181818181818,Bob Lacey,Dwayne Murphy,1,1
henderi01,laceybo01,2,0.11818181818181818,Rickey Henderson,Bob Lacey,1,1
bradfch01,duchsju01,2,0.11791448717793122,Chad Bradford,Justin Duchscherer,2,2
holtzke01,norrimi01,1,0.11755952380952382,Ken Holtzman,Mike Norris,3,1
garneph01,norrimi01,2,0.11755952380952382,Phil Garner,Mike Norris,3,1
norrimi01,rudijo01,3,0.11755952380952382,Mike Norris,Joe Rudi,1,3
lindbpa01,norrimi01,2,0.11755952380952382,Paul Lindblad,Mike Norris,3,1
norrimi01,tenacge01,2,0.11755952380952382,Mike Norris,Gene Tenace,1,3
campabe01,norrimi01,2,0.11755952380952382,Bert Campaneris,Mike Norris,3,1
bandosa01,norrimi01,2,0.11755952380952382,Sal Bando,Mike Norris,3,1
fingero01,norrimi01,2,0.11755952380952382,Rollie Fingers,Mike Norris,3,1
norrimi01,washicl01,2,0.11755952380952382,Mike Norris,Claudell Washington,1,3
jacksre01,norrimi01,1,0.11755952380952382,Reggie Jackson,Mike Norris,3,1
hilldo01,mccatst01,3,0.11739130434782609,Donnie Hill,Steve McCatty,1,1
hilldo01,norrimi01,1,0.11739130434782609,Donnie Hill,Mike Norris,1,1
grosswa01,hilldo01,2,0.11739130434782609,Wayne Gross,Donnie Hill,1,1
hilldo01,lopesda01,2,0.11739130434782609,Donnie Hill,Davey Lopes,1,1
henderi01,hilldo01,2,0.11739130434782609,Rickey Henderson,Donnie Hill,1,1
balfogr01,ellisma01,1,0.11486486486486489,Grant Balfour,Mark Ellis,5,2
balfogr01,bradeda01,1,0.11486486486486489,Grant Balfour,Dallas Braden,5,2
bradeda01,mccarbr01,1,0.11486486486486489,Dallas Braden,Brandon McCarthy,2,5
ellisma01,mccarbr01,1,0.11486486486486489,Mark Ellis,Brandon McCarthy,2,5
davisra01,pindech01,1,0.11470588235294119,Rajai Davis,Chad Pinder,2,4
davisra01,semiema01,1,0.11470588235294119,Rajai Davis,Marcus Semien,2,4
davisra01,olsonma02,1,0.11470588235294119,Rajai Davis,Matt Olson,2,4
davisra01,treinbl01,1,0.11470588235294119,Rajai Davis,Blake Treinen,2,4
blackpa01,davisra01,1,0.11470588235294119,Paul Blackburn,Rajai Davis,4,2
chapmma01,davisra01,1,0.11470588235294119,Matt Chapman,Rajai Davis,4,2
davisra01,manaese01,1,0.11470588235294119,Rajai Davis,Sean Manaea,2,4
davisra01,lowrije01,1,0.11470588235294119,Rajai Davis,Jed Lowrie,2,4
davisra01,grayso01,1,0.11470588235294119,Rajai Davis,Sonny Gray,2,5
davisra01,doolise01,1,0.11470588235294119,Rajai Davis,Sean Doolittle,2,5
daviskh01,davisra01,1,0.11470588235294119,Khris Davis,Rajai Davis,4,2
davisra01,graveke01,1,0.11470588235294119,Rajai Davis,Kendall Graveman,2,4
mooremi01,weisswa01,4,0.11416051660516606,Mike Moore,Walt Weiss,1,1
griffal01,weisswa01,1,0.11411992263056092,Alfredo Griffin,Walt Weiss,1,1
murphdw01,weisswa01,1,0.11411992263056092,Dwayne Murphy,Walt Weiss,1,1
ontivst02,weisswa01,2,0.11411992263056092,Steve Ontiveros,Walt Weiss,1,1
davismi02,weisswa01,1,0.11411992263056092,Mike Davis,Walt Weiss,1,1
mooremi01,nelsoge01,4,0.11397058823529412,Mike Moore,Gene Nelson,1,1
brownse01,rookebr01,2,0.11379310344827587,Seth Brown,Brent Rooker,4,4
