playerID,yearID,bat_G,bat_AB,bat_R,bat_H,bat_2B,bat_3B,bat_HR,bat_RBI,bat_SB,bat_CS,bat_BB,bat_SO,bat_IBB,bat_HBP,bat_SH,bat_SF,bat_GIDP,pit_W,pit_L,pit_G,pit_GS,pit_CG,pit_SHO,pit_SV,pit_IPouts,pit_H,pit_ER,pit_HR,pit_BB,pit_SO,pit_BAOpp,pit_ERA,pit_IBB,pit_WP,pit_HBP,pit_BK,pit_BFP,pit_GF,pit_R,pit_SH,pit_SF,pit_GIDP,app_G_all,app_GS,app_G_batting,app_G_defense,app_G_p,app_G_c,app_G_1b,app_G_2b,app_G_3b,app_G_ss,app_G_lf,app_G_cf,app_G_rf,app_G_of,app_G_dh,app_G_ph,app_G_pr,fld_G,fld_GS,fld_InnOuts,fld_PO,fld_A,fld_E,fld_DP,primary_pos,bat_PA_est,bat_TB_est,pit_IP,bat_pa_norm,bat_g_norm,bat_tb_norm,pit_ip_norm,pit_g_norm,pit_gs_norm,pit_sv_norm,app_g_norm,app_gs_norm,fld_g_norm,hitter_component,pitcher_component,fielding_component,raw_core_score,core_score,primary_role,player_name,core_rank,is_top_10_core,bwar,batting_bwar,pitching_bwar,bwar_positive,war_score,metric_score,metric_source,war_rank,metric_rank,is_top_10_war,is_top_10_metric
heganmi01,1971,65,55,5,13,3,0,0,3.0,1.0,0.0,5,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65,7.0,65.0,49.0,0.0,0.0,47.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,17.0,1.0,49.0,7.0,474.0,128.0,12.0,1.0,14.0,1B,61.0,16,0.0,0.09486780715396578,0.42483660130718953,0.05555555555555555,0.0,0.0,0.0,0.0,0.42483660130718953,0.0457516339869281,0.3202614379084967,0.1569303408247695,0.0,0.30823529411764705,0.27741176470588236,0.2788086561830536,Hitter,Mike Hegan,21,False,-0.23,-0.23,0.0,0.0,0.0,0.0,Baseball-Reference bWAR,36,32,False,False
hendrge01,1971,42,114,8,27,4,1,0,8.0,0.0,1.0,3,20.0,0.0,0.0,3.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,25.0,42.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,16.0,10.0,36.0,0.0,6.0,3.0,36.0,25.0,744.0,52.0,1.0,1.0,0.0,OF,121.0,33,0.0,0.18818040435458788,0.27450980392156865,0.11458333333333333,0.0,0.0,0.0,0.0,0.27450980392156865,0.16339869281045752,0.23529411764705882,0.1980865771658586,0.0,0.23947712418300654,0.21552941176470589,0.21661469810320363,Hitter,George Hendrick,23,False,-0.53,-0.53,0.0,0.0,0.0,0.0,Baseball-Reference bWAR,38,33,False,False
larusto01,1971,23,8,3,0,0,0,0,0.0,0.0,0.0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0.0,23.0,13.0,0.0,0.0,0.0,7.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,13.0,0.0,81.0,8.0,7.0,2.0,2.0,2B,8.0,0,0.0,0.012441679626749611,0.1503267973856209,0.0,0.0,0.0,0.0,0.0,0.1503267973856209,0.0,0.08496732026143791,0.03877453521584891,0.0,0.10169934640522875,0.09152941176470587,0.09199030301544346,Hitter,Tony LaRussa,29,False,-0.26,-0.26,0.0,0.0,0.0,0.0,Baseball-Reference bWAR,37,34,False,False
garread01,1971,14,21,1,3,0,0,1,2.0,0.0,0.0,5,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,4.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,5.0,0.0,9.0,0.0,5.0,4.0,105.0,9.0,0.0,0.0,0.0,OF,26.0,6,0.0,0.04043545878693624,0.0915032679738562,0.020833333333333332,0.0,0.0,0.0,0.0,0.0915032679738562,0.026143790849673203,0.032679738562091505,0.04868880807895994,0.0,0.0673202614379085,0.060588235294117644,0.060893323975518485,Hitter,Adrian Garrett,31,False,-0.07,-0.07,0.0,0.0,0.0,0.0,Baseball-Reference bWAR,30,35,False,False
lindbpa01,1971,8,3,0,1,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,48.0,18.0,7.0,1.0,2.0,4.0,0.295,3.94,1.0,0.0,1.0,0.0,65.0,3.0,7.0,1.0,0.0,0.0,8,0.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,48.0,1.0,3.0,0.0,0.0,P,3.0,1,16.0,0.004665629860031105,0.05228758169934641,0.003472222222222222,0.05128205128205128,0.16666666666666666,0.0,0.0,0.05228758169934641,0.0,0.05228758169934641,0.014070679464113278,0.0582051282051282,0.037647058823529415,0.0582051282051282,0.058498216883626046,Pitcher,Paul Lindblad,32,False,-0.04000000000000001,0.03,-0.07,0.0,0.0,0.0,Baseball-Reference bWAR,29,36,False,False
webstra02,1971,7,5,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,1B,5.0,0,0.0,0.007776049766718507,0.0457516339869281,0.0,0.0,0.0,0.0,0.0,0.0457516339869281,0.0,0.006535947712418301,0.014593561634088576,0.0,0.029019607843137254,0.02611764705882353,0.026249161014689524,Hitter,Ramon Webster,34,False,-0.16,-0.16,0.0,0.0,0.0,0.0,Baseball-Reference bWAR,34,37,False,False
patteda02,1971,4,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,17.0,5.0,5.0,3.0,4.0,2.0,0.238,7.94,0.0,0.0,1.0,0.0,26.0,2.0,5.0,0.0,0.0,0.0,4,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,18.0,1.0,0.0,1.0,0.0,P,1.0,0,5.666666666666667,0.0015552099533437014,0.026143790849673203,0.0,0.018162393162393164,0.08333333333333333,0.0,0.0,0.026143790849673203,0.0,0.026143790849673203,0.006317405137275232,0.024989316239316238,0.018823529411764708,0.024989316239316238,0.02511514854823813,Pitcher,Daryl Patterson,36,False,-0.15,-0.02,-0.13,0.0,0.0,0.0,Baseball-Reference bWAR,33,38,False,False
panthji01,1971,4,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,17.0,10.0,7.0,1.0,5.0,4.0,0.385,11.12,2.0,1.0,0.0,0.0,33.0,0.0,9.0,2.0,0.0,0.0,4,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,18.0,1.0,1.0,0.0,0.0,P,1.0,0,5.666666666666667,0.0015552099533437014,0.026143790849673203,0.0,0.018162393162393164,0.08333333333333333,0.0,0.0,0.026143790849673203,0.0,0.026143790849673203,0.006317405137275232,0.024989316239316238,0.018823529411764708,0.024989316239316238,0.02511514854823813,Pitcher,Jim Panther,35,False,-0.56,-0.02,-0.54,0.0,0.0,0.0,Baseball-Reference bWAR,39,39,False,False
lachema01,1971,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,54.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,P,0.0,0,0.3333333333333333,0.0,0.006535947712418301,0.0,0.0010683760683760683,0.020833333333333332,0.0,0.0,0.006535947712418301,0.0,0.006535947712418301,0.0013071895424836603,0.004337606837606837,0.004705882352941177,0.004337606837606837,0.004359448615042617,Pitcher,Marcel Lachemann,40,False,-0.12,0.0,-0.12,0.0,0.0,0.0,Baseball-Reference bWAR,31,40,False,False
rudijo01,1972,147,593,94,181,32,9,19,75.0,3.0,4.0,37,62.0,6.0,2.0,15.0,6.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147,147.0,147.0,147.0,0.0,0.0,0.0,0.0,1.0,0.0,147.0,0.0,0.0,147.0,0.0,0.0,0.0,148.0,147.0,3948.0,247.0,9.0,2.0,1.0,OF,653.0,288,0.0,0.9588839941262849,0.9671052631578947,1.0,0.0,0.0,0.0,0.0,0.9671052631578947,0.9735099337748344,0.9736842105263158,0.9646398485199783,0.0,0.96955646566748,0.9646398485199783,0.9980353667305718,Hitter,Joe Rudi,2,True,6.11,6.11,0.0,6.11,1.0,1.0,Baseball-Reference bWAR,1,1,True,True
hunteca01,1972,39,105,5,23,0,0,0,5.0,0.0,0.0,0,16.0,0.0,0.0,9.0,2.0,0.0,21.0,7.0,38.0,37.0,16.0,5.0,0.0,886.0,200.0,67.0,21.0,70.0,191.0,0.189,2.04,6.0,3.0,3.0,0.0,1148.0,1.0,74.0,15.0,4.0,0.0,39,37.0,39.0,38.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,38.0,37.0,885.0,23.0,30.0,2.0,1.0,P,116.0,23,295.3333333333333,0.17033773861967694,0.2565789473684211,0.0798611111111111,1.0,0.5846153846153846,1.0,0.0,0.2565789473684211,0.24503311258278146,0.25,0.17853831761856917,0.8252307692307693,0.2526882188915999,0.8252307692307693,0.853799990400796,Pitcher,Catfish Hunter,5,True,5.93,0.22,5.71,5.93,0.9705400981996726,0.9705400981996726,Baseball-Reference bWAR,2,2,True,True
jacksre01,1972,135,499,72,132,25,2,25,75.0,9.0,8.0,59,125.0,7.0,8.0,4.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135,135.0,135.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,43.0,135.0,0.0,0.0,0.0,135.0,135.0,3531.0,301.0,5.0,9.0,5.0,OF,572.0,236,0.0,0.8399412628487518,0.8881578947368421,0.8194444444444444,0.0,0.0,0.0,0.0,0.8881578947368421,0.8940397350993378,0.8881578947368421,0.8475349073859392,0.0,0.8898048100383409,0.8475349073859392,0.8768762905738168,Hitter,Reggie Jackson,4,True,5.64,5.64,0.0,5.64,0.923076923076923,0.923076923076923,Baseball-Reference bWAR,3,3,True,True
bandosa01,1972,152,535,64,126,20,3,15,77.0,3.0,1.0,78,55.0,17.0,9.0,6.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152,151.0,152.0,151.0,0.0,0.0,0.0,1.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,152.0,151.0,4035.0,124.0,337.0,20.0,29.0,3B,631.0,197,0.0,0.9265785609397944,1.0,0.6840277777777778,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9170077704356339,0.0,1.0,0.9170077704356339,0.9487542815753349,Hitter,Sal Bando,3,True,5.63,5.63,0.0,5.63,0.9214402618657938,0.9214402618657938,Baseball-Reference bWAR,4,4,True,True
campabe01,1972,149,625,85,150,25,2,8,32.0,52.0,14.0,32,88.0,0.0,2.0,20.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149,148.0,149.0,148.0,0.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,148.0,148.0,4011.0,283.0,494.0,18.0,93.0,SS,681.0,203,0.0,1.0,0.9802631578947368,0.7048611111111112,0.0,0.0,0.0,0.0,0.9802631578947368,0.9801324503311258,0.9736842105263158,0.9665387426900585,0.0,0.9795686650400837,0.9665387426900585,1.0,Hitter,Bert Campaneris,1,True,5.44,5.44,0.0,5.44,0.8903436988543372,0.8903436988543372,Baseball-Reference bWAR,5,5,True,True
epstemi01,1972,138,455,63,123,18,2,26,70.0,0.0,1.0,68,68.0,9.0,11.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138,137.0,138.0,137.0,0.0,0.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,137.0,137.0,3306.0,1111.0,73.0,12.0,101.0,1B,537.0,223,0.0,0.788546255506608,0.9078947368421053,0.7743055555555556,0.0,0.0,0.0,0.0,0.9078947368421053,0.9072847682119205,0.9013157894736842,0.8109918817786022,0.0,0.9070660508888115,0.8163594457999304,0.8446215446344645,Hitter,Mike Epstein,6,True,5.24,5.24,0.0,5.24,0.8576104746317512,0.8576104746317512,Baseball-Reference bWAR,6,6,True,True
holtzke01,1972,40,90,6,16,4,0,0,6.0,0.0,0.0,1,25.0,0.0,0.0,11.0,0.0,4.0,19.0,11.0,39.0,37.0,16.0,4.0,0.0,796.0,232.0,74.0,23.0,52.0,134.0,0.236,2.51,6.0,4.0,4.0,0.0,1058.0,0.0,83.0,13.0,8.0,0.0,40,37.0,40.0,39.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,39.0,37.0,795.0,7.0,47.0,1.0,4.0,P,102.0,20,265.3333333333333,0.14977973568281938,0.2631578947368421,0.06944444444444445,0.8984198645598194,0.6,1.0,0.0,0.2631578947368421,0.24503311258278146,0.2565789473684211,0.16442183836978644,0.7721309255079007,0.257425060996863,0.7721309255079007,0.7988618473367303,Pitcher,Ken Holtzman,7,True,3.65,0.44,3.21,3.65,0.5973813420621931,0.5973813420621931,Baseball-Reference bWAR,7,7,True,True
duncada01,1972,121,403,39,88,13,0,19,59.0,0.0,2.0,34,68.0,5.0,5.0,2.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121,109.0,121.0,113.0,0.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,113.0,109.0,3009.0,661.0,43.0,5.0,9.0,C,450.0,158,0.0,0.6607929515418502,0.7960526315789473,0.5486111111111112,0.0,0.0,0.0,0.0,0.7960526315789473,0.7218543046357616,0.743421052631579,0.6766267035061958,0.0,0.7700139421401185,0.6930125479261067,0.7170044172231761,Hitter,Dave Duncan,8,True,2.77,2.77,0.0,2.77,0.453355155482815,0.453355155482815,Baseball-Reference bWAR,8,8,True,True
knowlda01,1972,54,12,0,3,0,0,0,1.0,0.0,0.0,1,3.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,54.0,0.0,0.0,0.0,11.0,197.0,49.0,10.0,1.0,37.0,36.0,0.212,1.37,4.0,1.0,0.0,0.0,272.0,29.0,12.0,2.0,2.0,0.0,54,0.0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,198.0,2.0,26.0,1.0,0.0,P,14.0,3,65.66666666666667,0.020558002936857563,0.35526315789473684,0.010416666666666666,0.22234762979683975,0.8307692307692308,0.0,0.5238095238095238,0.35526315789473684,0.0,0.35526315789473684,0.08648490030141433,0.32421061030767584,0.2557894736842105,0.32421061030767584,0.33543467632278967,Pitcher,Darold Knowles,17,False,2.6799999999999997,0.11,2.57,2.6799999999999997,0.4386252045826513,0.4386252045826513,Baseball-Reference bWAR,9,9,True,True
odombl01,1972,59,66,16,8,1,0,2,2.0,4.0,2.0,1,29.0,0.0,0.0,5.0,0.0,0.0,15.0,6.0,31.0,30.0,4.0,2.0,0.0,583.0,164.0,54.0,10.0,87.0,86.0,0.234,2.5,2.0,5.0,3.0,0.0,804.0,0.0,62.0,9.0,4.0,0.0,59,30.0,59.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,31.0,30.0,582.0,15.0,33.0,7.0,2.0,P,72.0,15,194.33333333333334,0.10572687224669604,0.3881578947368421,0.052083333333333336,0.6580135440180588,0.47692307692307695,0.8108108108108109,0.0,0.3881578947368421,0.1986754966887417,0.20394736842105263,0.156848722853389,0.585591440893924,0.31668177065179504,0.585591440893924,0.6058644263592717,Pitcher,Blue Moon Odom,9,True,2.06,0.15,1.91,2.06,0.337152209492635,0.337152209492635,Baseball-Reference bWAR,10,10,True,True
fingero01,1972,65,19,2,6,0,0,1,2.0,0.0,0.0,0,3.0,0.0,0.0,1.0,0.0,0.0,11.0,9.0,65.0,0.0,0.0,0.0,21.0,334.0,85.0,31.0,8.0,32.0,113.0,0.212,2.51,7.0,2.0,1.0,1.0,437.0,41.0,35.0,2.0,1.0,0.0,65,0.0,65.0,65.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,333.0,7.0,11.0,0.0,1.0,P,20.0,9,111.33333333333333,0.02936857562408223,0.4276315789473684,0.03125,0.37697516930022573,1.0,0.0,1.0,0.4276315789473684,0.0,0.4276315789473684,0.10920931872633124,0.4873363431151242,0.3078947368421053,0.4873363431151242,0.5042077690116962,Pitcher,Rollie Fingers,11,False,1.72,0.45,1.27,1.72,0.2815057283142389,0.2815057283142389,Baseball-Reference bWAR,11,11,False,False
manguan01,1972,91,272,19,67,13,2,5,32.0,0.0,1.0,14,48.0,1.0,1.0,4.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91,66.0,91.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,22.0,51.0,74.0,0.0,19.0,2.0,74.0,66.0,1800.0,166.0,4.0,5.0,2.0,OF,292.0,99,0.0,0.4287812041116006,0.5986842105263158,0.34375,0.0,0.0,0.0,0.0,0.5986842105263158,0.4370860927152318,0.4868421052631579,0.45425868498338356,0.0,0.5422525270128965,0.48802727431160686,0.504922620021765,Hitter,Angel Mangual,10,True,1.29,1.29,0.0,1.29,0.21112929623567922,0.21112929623567922,Baseball-Reference bWAR,12,12,False,False
hamilda01,1972,25,26,2,4,1,0,0,0.0,0.0,0.0,5,12.0,0.0,1.0,1.0,0.0,1.0,6.0,6.0,25.0,14.0,1.0,0.0,0.0,304.0,94.0,33.0,7.0,31.0,55.0,0.249,2.93,2.0,0.0,1.0,0.0,419.0,3.0,34.0,5.0,4.0,0.0,25,14.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,14.0,303.0,4.0,17.0,1.0,0.0,P,33.0,5,101.33333333333333,0.048458149779735685,0.16447368421052633,0.017361111111111112,0.3431151241534989,0.38461538461538464,0.3783783783783784,0.0,0.16447368421052633,0.09271523178807947,0.16447368421052633,0.06855155279903136,0.32226841183951793,0.1443813175322412,0.32226841183951793,0.3334252395745509,Pitcher,Dave Hamilton,18,False,1.04,0.22,0.82,1.04,0.1702127659574468,0.1702127659574468,Baseball-Reference bWAR,13,13,False,False
heganmi01,1972,98,79,13,26,3,1,1,5.0,1.0,0.0,7,20.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98,6.0,98.0,67.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,40.0,9.0,67.0,6.0,576.0,170.0,11.0,0.0,22.0,1B,90.0,34,0.0,0.13215859030837004,0.6447368421052632,0.11805555555555555,0.0,0.0,0.0,0.0,0.6447368421052632,0.039735099337748346,0.4407894736842105,0.23326393719246724,0.0,0.4549416172882538,0.4094474555594284,0.42362239346956687,Hitter,Mike Hegan,14,False,0.96,0.96,0.0,0.96,0.1571194762684124,0.1571194762684124,Baseball-Reference bWAR,14,14,False,False
greendi01,1972,26,42,1,12,1,1,0,3.0,0.0,1.0,3,5.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,22.0,26.0,26.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,22.0,432.0,35.0,45.0,3.0,9.0,2B,48.0,15,0.0,0.07048458149779736,0.17105263157894737,0.052083333333333336,0.0,0.0,0.0,0.0,0.17105263157894737,0.1456953642384106,0.17105263157894737,0.08875806669758095,0.0,0.16395259672359708,0.14755733705123739,0.15266572412871693,Hitter,Dick Green,27,False,0.86,0.86,0.0,0.86,0.14075286415711946,0.14075286415711946,Baseball-Reference bWAR,15,15,False,False
lockebo02,1972,56,6,0,0,0,0,0,0.0,0.0,0.0,3,4.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,56.0,0.0,0.0,0.0,10.0,234.0,69.0,23.0,1.0,16.0,47.0,0.235,2.65,5.0,6.0,2.0,0.0,317.0,29.0,25.0,3.0,3.0,0.0,56,0.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,234.0,5.0,9.0,1.0,0.0,P,9.0,0,78.0,0.013215859030837005,0.3684210526315789,0.0,0.26410835214446954,0.8615384615384616,0.0,0.47619047619047616,0.3684210526315789,0.0,0.3684210526315789,0.08293531184790169,0.34795556437542896,0.2652631578947368,0.34795556437542896,0.36000167298726526,Pitcher,Bob Locker,16,False,0.77,0.04,0.73,0.77,0.1260229132569558,0.1260229132569558,Baseball-Reference bWAR,16,16,False,False
tenacge01,1972,82,227,22,51,5,3,5,32.0,0.0,0.0,24,42.0,2.0,3.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82,59.0,82.0,65.0,0.0,47.0,8.0,2.0,2.0,0.0,0.0,0.0,9.0,9.0,0.0,21.0,0.0,69.0,59.0,1602.0,329.0,23.0,7.0,5.0,C,256.0,77,0.0,0.37591776798825255,0.5394736842105263,0.2673611111111111,0.0,0.0,0.0,0.0,0.5394736842105263,0.39072847682119205,0.45394736842105265,0.39777328554499314,0.0,0.4892723945625654,0.44034515510630884,0.45558976133822193,Hitter,Gene Tenace,13,False,0.54,0.54,0.0,0.54,0.088379705400982,0.088379705400982,Baseball-Reference bWAR,17,17,False,False
bluevi01,1972,27,45,4,2,0,0,0,0.0,0.0,1.0,5,34.0,0.0,0.0,2.0,0.0,0.0,6.0,10.0,25.0,23.0,5.0,4.0,0.0,453.0,117.0,47.0,11.0,48.0,111.0,0.215,2.8,3.0,2.0,1.0,0.0,606.0,0.0,55.0,7.0,6.0,0.0,27,23.0,27.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.0,23.0,453.0,4.0,17.0,2.0,0.0,P,52.0,2,151.0,0.0763582966226138,0.17763157894736842,0.006944444444444444,0.5112866817155757,0.38461538461538464,0.6216216216216216,0.0,0.17763157894736842,0.152317880794702,0.16447368421052633,0.08967156786974778,0.4561141198500116,0.1692279539909376,0.4561141198500116,0.47190464251909914,Pitcher,Vida Blue,12,False,0.51,-0.21,0.72,0.51,0.08346972176759411,0.08346972176759411,Baseball-Reference bWAR,18,18,False,False
kubiate01,1972,51,94,14,17,4,1,0,8.0,0.0,0.0,9,11.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,18.0,51.0,49.0,0.0,0.0,0.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,50.0,18.0,861.0,80.0,88.0,2.0,21.0,2B,104.0,23,0.0,0.1527165932452276,0.3355263157894737,0.0798611111111111,0.0,0.0,0.0,0.0,0.3355263157894737,0.11920529801324503,0.32894736842105265,0.18199298954066515,0.0,0.27429853607528754,0.24686868246775878,0.2554151960641298,Hitter,Ted Kubiak,22,False,0.51,0.51,0.0,0.51,0.08346972176759411,0.08346972176759411,Baseball-Reference bWAR,19,19,False,False
brookbo01,1972,15,39,4,7,0,0,0,5.0,0.0,1.0,8,8.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,11.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0,4.0,0.0,11.0,11.0,303.0,40.0,0.0,3.0,0.0,OF,47.0,7,0.0,0.06901615271659324,0.09868421052631579,0.024305555555555556,0.0,0.0,0.0,0.0,0.09868421052631579,0.0728476821192053,0.07236842105263158,0.07047870456243399,0.0,0.08881840362495644,0.07993656326246079,0.08270394111671339,Hitter,Bobby Brooks,33,False,0.5,0.5,0.0,0.5,0.0818330605564648,0.0818330605564648,Baseball-Reference bWAR,20,20,False,False
